#File	PNG-Size	WebP-Size	WebP-DSSIM	JPEG-Size	JPEG-DSSIM	JPEG-Quality
icons/2IgbpKZ4WVkITsBEpoNWGGZ7WMKZseWeLClXph-ItCUixwewNKycUUfbrx5KMsvtZls.png	32180	3838	0.1492	5988	0.1544	82
icons/pAATncbgOI7LoNg1r769246CajB5dSyNdl0Are7_0-IOSwm7WPSbNKcWSw9-2plYrb0.png	38340	6058	0.3592	8571	0.3668	85
icons/NM9gM49bTcuk-AdcoK6BX4Gh6FFFWcqNAL6Aym2hgbMc-q9hpJ-waNZjJg6AMhzehw.png	26904	4906	0.2257	8209	0.228	87
icons/JU-7KuDPNk3DD3VuSE7KjTe2a9swnlb2jM7AH4X2IHbJCPAbRwaXbBFaIm5zxLjV4ZE.png	7247	1504	0.0115	3695	0.0031	97
icons/sIUSNcXaeVBM0HkdFN5rPwjDd-KmUdWpslwFRyFYgTH0lVUWyz_eS7gZfEUW0H75Hqg.png	20671	2018	0.0626	4040	0.0542	85
icons/s17ImCVviT4QYuau3w5Y3KnD99Fpiu6qDjZIYdzTzvW2L8-ye1KW31KiVmGpzTOfhg.png	9151	1116	0.0096	5602	0.0008	97
icons/ejPyvvamwcCh-06-5lyzNRwIv4w04weCjg28DURMoA2Ijo4RWT7s85zH7Rlc71gd-9k.png	11204	3460	0.0241	3680	0.0283	90
icons/xcoKQvNsA5jGaDQOnkP9YBMyLGg9u8CNSHure-ypYq_4mZzo39Q0lrdkru61H2vBSZTz.png	6649	2358	0.0859	5166	0.0832	90
icons/OkcZ9MNSTvK2SY5ZqsylaskGVYpOAV9L2Y3WmHEIoaRZnDXgGAO7dadSRePakPdYxdd_.png	35660	6546	0.1101	5692	0.106	85
icons/GeyVLv7WgaJKFIHzSIEvFHjjxZq49yJdKIAZ5F3OeUa46Ox7K5BnaRhpMkwM68vzcuSR.png	13730	2334	0.1021	5400	0.1056	90
icons/8NrqvZBsUODE3K6x_hU47uCS9JqGRWTRu9xu3XdXO7Zx3w_YEwL9gfWqEPnCLIDv2og.png	15005	2746	0.1066	6197	0.0998	90
icons/ki3M49g-oz0Pl96Zpk91-vZpsJ-IlLWWmzDAVyNPosqDZxw8tVcy70IHXaAQLXzeUw.png	6073	2110	0.0326	3820	0.033	90
icons/MuGr-LOlVxZyr_d8eWrHfy1Hh11xCPTVxhYcVmex_L4fqplpSm3evWi1__A2SiPQZdA.png	15766	2884	0.063	6962	0.0596	95
icons/v4x7igOC142AJUDooE0ulluDEbxNPgh-FGAcmxLCBUabmDiprwSgRfEoCuegfBdPVA.png	26475	2472	0.0896	4713	0.0887	85
icons/3eHMjx1fiFZzs38OX6GQXT2SX0Gy20ZFn84UW-AZMvbnLOgmHzoMUKQMxa6hKVtpNZo.png	11861	2520	0.0412	5152	0.0387	90
icons/fpvcti3Lfpct8nCciM5fM4SUdWFMhfxtUGtBBKC7moIizR3W5fu9rRD2cEzjEyy6ajAi.png	31680	4334	0.1591	5779	0.153	85
icons/9OmLM49qexeUJTdvDb6PVxb-ompx60_agqMfkyEKfPF94iGoKv2wvzr3F3RHWIMKVk4.png	29293	5738	0.217	8786	0.2245	87
icons/OolhrqrSwDfLQ8RzVDBgbq7aFa-IdzqYMC0bDE-jT5XSHcvGLhKNgHrsHVonUbPgI20.png	19349	2846	0.0577	5417	0.0547	90
icons/ukJrVMXcLdu3ZyQFcree_YbGKUz88LSYuLueDYJU-DTSSEFM2ICBnNYKVKdblhJqtw.png	18668	2942	0.0254	4640	0.0249	90
icons/wpbnicme54BClYPqP9qfQdkyGBXko-39NwvaqGTg2RR8WZQibwjF05KAc8MikuIb-guS.png	6835	1318	0.0094	3774	0.0083	90
icons/ktmpItqrN69MZAYlR-b98cDJ2xawjna6J32oyxT1wAEcRL3wPjNE1L73MvHYg8mMCeI.png	8606	4560	0.0684	7705	0.0687	90
icons/4IxMp1Od2VCLwYTc95u7ntQ-TjwWaSDTu1H5PzZH1gtVfPOqa0ozCAUk0nWV62F4TZA.png	15403	2870	0.0668	6189	0.0626	90
icons/GT2_5mfrZImtKDCjtBvJBmzKd-Dr47ugOYQhMxHrc5Kvoh53q_39XKd9pF8mWAFxVA.png	14660	2660	0.0818	6377	0.083	90
icons/2Df2A36DQNaQR07_9GymNEaa3b9LmryW2ExOW5b3c6iqb19WE02eMfI1P8mouIccZtk.png	9562	2386	0.0103	3442	0.0063	90
icons/_nfLSuV3sAbgpXZRLSU78lSpJyzuThZ3Wz2FqaWHme3iJLKMb6KSfoEhskVQ7DdgQ9s.png	36888	5932	0.2042	8754	0.2053	85
icons/py7KX__dNWuVVTo_bTTCqSc47CsNR3XVQLcuSvIJ5FGOhzQ-e3JcUYfoYO9pTza6REw.png	15342	2290	0.0603	3343	0.0548	90
icons/yIsXv3ogjH8vq6Rk9QSIT0IEC5SdCcacYeqqfy6M2P2ce9pPWv-oivy15ow5w98LxUQ.png	20643	2644	0.1036	5441	0.106	87
icons/1WX9O1wgY7C2a2zAOBrvG6EJrzpYYOBnHVotNDOtJ7uRGNek1x2bvIC89dH7ZF6MWOWP.png	8715	2502	0.0125	4351	0.0144	95
icons/R1vTQTFfQ8uVQ8fXWH8oEuH0OVicLwA-iBoqBkUe8huEUVEVKjpqfKKEQDUl7pL-gUE.png	29170	2926	0.0776	4809	0.0713	82
icons/4S5UJFaUJyRfUYAJb8sSDmMknEijO3SVqkC0TsSX119AhrFwKCIcOo2ADrkKLKG9HL0.png	20754	4382	0.0562	5221	0.0649	90
icons/mjsiFBelSlJfUPxWp-oDN5XHa8T7FEsIX92yAWHd8PRWFEpyVojogG9-NN7KMItPvAU.png	13910	2458	0.0665	4959	0.0726	90
icons/PFPUKq9xIL0DuxPwKv6Prc236IX3DhgMAwPtlG6rI1deTNE7eaKiVaAu-N8IzJqLTWg.png	11466	2644	0.0423	5485	0.0401	90
icons/VoN9UjLhxD9-6YadUtwmqtpkQVj0QQtz5q9kINYJcB3DEP-1akf9QCYio__-2M1cl3E.png	16537	3966	0.1533	7588	0.1449	90
icons/xg75xeZozRpe5zShxMxNUJTV6ujJGuQngFR93xfZPxDeILUTOW-elXh_GuiizvtRNQ.png	15409	4458	0.0052	10170	0.1606	99
icons/YGNNFjU1XgdjpCAMgeK5x81zt2Fo-FeF3vQbFIRqD5_jIKnP2kDF1pzunFmkOCAcTmw.png	25531	3822	0.0338	3766	0.0281	85
icons/mPVJzaZE_o1GeFDgLLTFJ_VSQ4GEd8MNMU43GFoEHpoF9SUENpmgVvU08P4kGMOlJbau.png	15454	3146	0.036	3848	0.034	90
icons/tFO4UjGNQUmqiZjR8U6xTNy8Riq-UmAX-636XO4peXA8MR9lVaOT_J84mZckXMI6JtU.png	20292	3298	0.0787	6964	0.0742	90
icons/qK-ZifdroVANnagMW8GnnXs8pzY_ZxDSKN1T39EqmRkZz_8IEDuIqy5EVelabQHdr8dF.png	27723	3468	0.095	5932	0.0888	85
icons/z-i0XE2m4SsoaFNUAMHFw4jwDjRkPkNxKBRiwSMrXskhgo7Rr4UTYdrbYsZyZOi3Wug.png	17010	1840	0.1187	3226	0.1052	81
icons/9jjMn643CIp5MMpTUaG-NbR2CZ0vlCgOGC5S_-H7X1D8AN3rBhLP5TKg7qGZqW8RVx4.png	6189	2152	0.0148	2872	0.0138	90
icons/VQPNHnUETTtRgMVz20LL3ZMM8-AIS5LC1g144hBsz41gy1eMt6fHG3DqGVfap1x-m4U.png	26649	4010	0.0793	6680	0.0805	85
icons/gyBVgS2zaDTemVAwVh0jVkzYl1jG5U2aor903ufBKWqSvu8iIz6hkdvuS_3IrPH7AUQ.png	1510	194	0.037	597	0.0284	85
icons/cpRkLrbDBY8tIEx5pW5gvVd7-EIb2fTPWKXX1ntn140FTeMjslt-yoTl25sLnHqS_dw.png	18216	3514	0.0941	5881	0.101	85
icons/X-IalBFMkW_b0WQMPQsmcDdrv_ocJ3s-BIKSYx2rCupYHhj4uh9BieZ2J3vuDnyRuw.png	10006	1960	0.0699	4172	0.0697	90
icons/oQ-46V97VflBqHfjPiR_Qn4J0UChKyM3GF19eBWtdDBLbh2v9bUFB4zsLpRh-1NrByxi.png	21179	4218	0.1396	7439	0.1348	90
icons/1L2FLbtAGxaql56wNAaAsaTn-U6e3Fs2q-yq5xpgtrsEEcfQlyPbT_1uTvcSvZ_RHg.png	22083	4480	0.0747	6465	0.0706	90
icons/P8L-QLSAcOszyl2OFSPYR_O7fgxcgw12ljEQYeNj1azTVcOSsauhYT7CUshmmU5lCw.png	16185	4226	0.1002	7723	0.0998	92
icons/AU9Ful9lZzJAilnpdOmlDBKHwTjBBmQcuAhCDQwvtCPprQgcFix1O4Lzr28cj-eg3Fws.png	33401	2956	0.0815	5298	0.082	85
icons/glkDmPeWtABtF950x5X7ncNJZn-qF6gzVVmBOqo3D5EPORxjX9kRSwQnP3-wQIryeSSE.png	23977	3836	0.0597	6034	0.0638	90
icons/2JcCy35vHVriPAuI_UyVbsFt8AU1p2nTD_dmVuazH6CzPDGSucTVeDTFVSvceQDpKvo.png	11531	2766	0.0702	5728	0.0749	90
icons/IObOD9KhLpShDO9o_5VvOK6RhZeIiLDFqyASAePYfQl-Srv_lW3HHQ2jKJIZcfVzd4ek.png	3113	1018	0.0055	1490	0.0115	90
icons/2KTEqsXxdwgVlzU7Rxs3UJkAPVJmjBOalBI71n8Pny4FiFpmiOjPj7bXqzYsv7hmGQ.png	12435	4604	0.0386	9506	0.0476	98
icons/YyVud05kmi7eQSgCHuPdn9xrLyCL6ukbBMQJC1uJxWKK7aj3IPvPCCosJfWazHyDXSZQ.png	12124	3202	0.0456	6185	0.0383	95
icons/rxsNlevOYSDTAeh_olwnJbWOwOujBRw81YClRc9zFaJ5ivCXDXf_jJent7iaubQaLoU.png	15484	2304	0.0396	4589	0.0341	90
icons/KoeG3aUSyTQG7ggyA71mC7EQvVhelZLk3a9ETeiEt5-0j9KLmeXExRjqMAKfp5WYvA.png	25316	4088	0.2272	6990	0.2345	85
icons/WuFPI8uJNjz9NShj2DFnrbyvrwII0TEsLaN__I7SY121Mo4hwzxKwNR2MzcSmO7LyV3n.png	6012	2360	0.1745	5656	0.1704	90
icons/rghdHMvKFkNb0lEMynlyZa3580qr5VUduBPL_9lVIWN0XSSQxyVzSQYchsmVIsYUsKQ.png	4029	1244	0.0193	3642	0.0194	90
icons/5tvwZUeFwan3tXeUMvHgHirxU6p_Rx8lxOz_dyiwWHjKJbIGWpL9nsBwlWct2Z9FYw.png	9588	1644	0.1015	3640	0.1035	90
icons/tHLYcekj8A_1gAC-h46_Y42ckdmgpuRfX1Ip4j8WBOlyFlLe9hOxMQ-f8w51RCeKS60.png	22141	2660	0.0709	4718	0.0661	90
icons/IrKdyEgbqEj0abQFa-kDwwtzAOEQxXwto50pGn0p325noMP_BxEIHk8_w2_EHMpDy4Q.png	10550	3156	0.0824	6872	0.0782	90
icons/oXgFzfUB_RfemXD29qWrcfEnJHhAb5xMwfDnnMIHcYultgmsLm8uy_pdxxBgMP4zBO8.png	11652	2182	0.0197	2448	0.0193	90
icons/HmTA4yi_4mpz-ifAwVc5yS3TQBC2qsMXES_nmwweU70bYPPLPM_BweC_EHpghkwS2qI.png	11000	3110	0.0404	6835	0.0372	90
icons/SKwORs1Tk3RUxRJxbQFIZ78gt2nOSYjcMELbFvV5Ijd58p8jN-cc0OgNhakGGXG0txQ.png	22685	3752	0.162	5778	0.1595	85
icons/yTwZW8uRgfXnJK55VU3R9GqvLOmbMNdybCxsemU-JMHGBbOcUS5ZP8QaepFGStqcLMqo.png	32154	6832	0.1937	8930	0.2013	90
icons/s_cav6QAuYgHflPscCjcyGAW4YcQH1touvwntH0lvLnab67nher3COAYhZ7UzoFdu4vw.png	14160	3542	0.1165	11475	0.1246	98
icons/1fWRj1iPyHyaUFvSr0_k9aRzu6uZD9ZtHU8ZUwYpbT1D9N1W1khmyMn-q8ZrqvyD0d0.png	4760	1830	0.0574	5265	0.061	90
icons/ASVrxn2x4FGabhyZbUSobRAOC8lsuAMReMfkhD_32b06Lg9bxlqk7Rk1f59d8aUCRBO9.png	17279	3082	0.0424	4753	0.0404	90
icons/1d1O1EDh2ZiOCTZc-gToif8CvOHjzY1bGyg1I4zvtFF2SEbDaA3zuTLxdlgeI5oVJIXG.png	1958	680	0.06	1339	0.0664	90
icons/-M2VeYzdKMM-PN5Nwe8tSh3gItKUbng5Fu895BnjaI0RZGuhcEuXBWQLVAm2uQlDaRw.png	7058	2826	0.0102	6879	0.0224	99
icons/8kIgX-HslooYueMCUaQHhif_o-UUisUcrPxMN3GjUEZ5IJryvCio0icaXmBKCY8UTrM.png	25532	2842	0.1078	6293	0.1009	90
icons/7sv7e2CRkfWH-U7ui7tP8dbMyI3eB5m3wsu2sOhm64BbGi9lHat5u9cdDZu_JEZxQSg.png	14874	3136	0.0921	6567	0.0889	90
icons/FJxb7OR5lhlzTrtLGP_5R1sQCl39HHpZhUbTWhioFa4VptH3QNoGjCDmGn6sD4Ml2Mw.png	17011	3230	0.1316	8970	0.1397	95
icons/bziWznu9XwUalXVOX-JoacOLcVYdff2cwgZYPAEC9dX5UdMP9P5ZscyGaDlQTHHNAg.png	28296	2830	0.1466	4365	0.1296	81
icons/IxvFrw-hP76yAUnAAoCTtNUgAmxgMm_xLFnN3-GaTsj0JocD6Hk2N00wP4DooeJ413M.png	7116	4316	0.154	13417	0.1608	98
icons/73ZRNrYLzD7VYtrDFEUTfV9gLYVL2mVINX049TxyDJ2-dp0rbLbN3i1wqW4h1bvlGcI.png	5749	956	0.0413	2312	0.037	90
icons/NO175ZyknwZ-2Exfn1nCJF9gS1jHsw293lXc5QZEV5529dmU1PDPTdD7tfs8mKWe0Pym.png	30056	3916	0.1581	6208	0.161	85
icons/tSxjXLRyecesc-SZAycv35m6vMD10vYF7w5uP6eXgn8-i0cQyinfCYPcZnWwxCswuKY.png	13330	3470	0.0992	9065	0.0918	95
icons/cTyrieijnnfyqQw93kIERiBDZ3YFEuHijwa-MQcLW8hGlo6xfQZcSW42sSnv4vm8oA.png	34221	5148	0.1946	7704	0.1949	85
icons/DyjRi2t3_S7SA7sXDQERgPx7t3aUhMiZRPu_2TqcELPzOENMKUskQRYyAjuTEDov6b8.png	29510	3270	0.1025	6091	0.1053	87
icons/B8m6-GJeE5EdYk36OJWKwfE0smFhOnDZ8b9Q6gBZn0-k6ZOOC9q6ZXfgojzvyvZurwXr.png	9130	2142	0.0318	4404	0.0349	95
icons/UplKib26b4bo3a3BPxoCF62b852j7E_KVQxUh2rtAmNuxQyO4Bo-JAATeWf0oh5QJ4uz.png	21566	6250	0.0341	5430	0.0438	90
icons/F3Q9oPqiv7n-fyW08gzyOorGgEOj7oIc7WqsQBwRCzIctjAO2xCA-n-AQXGdVdE1HQ.png	21286	4840	0.0831	5941	0.0863	90
icons/sTJrkHkX6FyxPzu8m_sVAWUgK31t8O6iZ1BOTfSbTDi-TuMc7LKGLV_D19O9pYzbHqt7.png	26502	3346	0.4444	4777	0.4525	83
icons/XNQIfC2be5tRhlVPVBsvCzrQEj0EPGfNe6BFjDScGrf2bg-YsrZlDlhFzdus5mkGwd8.png	35766	6262	0.2284	8934	0.2278	87
icons/ysZeYGRSP0TG4AesS1nE1ivGZBe1sk4jRuB4Z4xFGsv_S1ucbe-G2ZFqj-osHxjirx4.png	35651	4186	0.135	6542	0.1344	85
icons/oHcSdosBaox6l5tvQahP9x2n-qR5mXeUO-nKfiBxwZ5gqjyi8Q7l4x0AtxK9nvH2joh2.png	15036	2200	0.067	5974	0.0682	92
icons/Yc54fJqxRI31_itMsUQf41htAkl_7cW5F12MffPaWf7_FN5GX_libWTnwlhSoRgyEg.png	11756	4008	0.0129	4915	0.013	90
icons/KJroHoTJNhClC_HQyhcbSizlkzJsdwMEt-IpxKjjMgY4o21Hj6sZ-AlQjlK49DhH7_w.png	30557	3548	0.1667	5977	0.1738	85
icons/rZRVldFHjhzlYWecftesxBfsteeLHFNLiu23so014e_bqD8usFurrADX0mNO02xhlYM.png	9799	1670	0.0958	4678	0.0875	90
icons/k3JcmlvzIJKQRFYhbgcR60lZVUIVh8W23Vz05uzv2d9hiF2TnHdlbciboI2GwmtW_lI.png	16276	902	0.0345	3016	0.0249	90
icons/xlyVOq4hyp-vyC442gRevnFdcFrvkduDEqPzOYMxu9A0khWBQQBlZBxODoUQAeD04j0.png	14043	2270	0.0935	5133	0.0875	90
icons/7qsKXfMO-W2wMGZaIa7b6q1eC7R9FaFnxeeZUahPiUy9z7vFyJ1QivNVWYK_uyRA68I.png	12336	3024	0.0651	5317	0.0582	90
icons/1OYEuNWj1iZ_KbbAb8OcN3p8ApvJZ8e1V28CC2BpM9w_g87xgDa4sA1ZYmtPqOxHU50.png	30142	3142	0.1808	6057	0.1727	90
icons/kUi2Ex_6GZSmxzRqG2WXxgLMKqEicrgd2jhve-UCrfPvezKuYDHboBZ42nYqWLQyw8c.png	14040	2192	0.0694	5207	0.0784	90
icons/7ROzMlYbvBvSn7-MZUaA9AwEtCh1GuLwUaXakQaQnFy_EkBxozHS9yBSCeew7gl6GC2s.png	36790	4374	0.1227	6852	0.1292	85
icons/ZmOWjIz3kPdDhoFvzQkUxDollw0aWUmkZkoDL1bXUFMZsbWOzbH2TnhonVt-LOgbxB4.png	18891	3454	0.1116	5767	0.1122	90
icons/-F6EtfNvujcPwqhR4_RRMh91Trs_sWPVPKFCYw27ddKxEsDqiYEJwp2vew_fIMuf13m8.png	30637	4260	0.2405	6708	0.25	87
icons/vsRGdnMYukUeWNbiYpLxUaqVtwXaFC3SwEW39bIH7TXgnsGtPbp0bpGP712OeeP-DC4.png	28729	3078	0.1829	4963	0.1855	82
icons/h3sORz8HcvmabGl8a7YhadDj70pzknr3HEUv5ZPmqQH2smBpf6lEXdjIVBvgAHk8EmqV.png	24033	1496	0.0741	3054	0.0648	82
icons/UdUDynDgf4QyZATDxUiwjEy7K_euP3waykNgmZYCEZwtr1bxpuxDhmTthHtOz3Xm_Wme.png	34490	5160	0.2106	7726	0.2015	85
icons/tlB5LL3O9NEcx8y-5fAu2iTYTPYpHAz5XkSHDk8hzi9bm0vTYXkxCPUmwb_lloqD9FtE.png	25566	3448	0.125	5553	0.1241	87
icons/iYfOuiORaZYV1XqrZ8iUS9ojK-J20roxtc59Doi99744kCzE3QNWUV8kYoC3BemFzNo.png	18458	9386	0.0361	12544	0.0816	99
icons/2OOy-Kp5qcWigLmIFkfbSg5V49VXsDWR2gwmLqmVM568fN4PqbU16jBqBTjL-4H75A.png	16806	3856	0.0744	5075	0.0758	90
icons/JCln5lWjmTeawnT-_Rl82oTMyQ7HviZD3qqSlZHI1dp3GtHIk_BEJbnnzAbiCFwxcks.png	34474	4224	0.1933	6598	0.1859	85
icons/KKWdFU1GcMjeacCiWEkEGLt3AKePIFB0weWBEr0SICtox8H1UvUk7hP4AHpvNP2u2A.png	21485	3268	0.1545	5543	0.1502	85
icons/FnfKB1zrtUYbJMvhth42Gm4dPt0PKFRDVOKR4h0-l0SgCvpwavPWxOoRTCMEuGVcPgI.png	37441	4968	0.9835	8119	0.9848	88
icons/N2FPeqizypwZ1MxV_Z14DH01QrV5QZl6j6S7L3IWZVL8bq-cxexE5QfWjPB9xKlAuxI.png	32637	6616	0.1572	9355	0.1477	85
icons/vRKnCBRFmKthmpkS4-k9Y6ibjot4h3u4IeD3AcMgYgEsqdPUN2easg8oUn5mzsIBNa8.png	33590	3956	0.1266	6369	0.1247	85
icons/bkLhayAm8tytLDwL0eSKn-9TbeCh9C-bXANzwrF5jDgOiAws_qzxuIC0V_mSeHBkHMJv.png	23531	4128	0.0962	7876	0.096	90
icons/X3w5aawtjxObuSbufahoryNt6XKyayE89xTwz_aVseBuXP4xJFbaHNi-dIw-8PW-EDU.png	28801	2626	0.0898	4729	0.0972	85
icons/sYXxxKNlef4kzTsSRG4Y6wPFBYHtvD4j2oqBWsAMv5fxmyac_izCOvjRdF_YlDLNeug.png	6326	1216	0.0076	3860	0.0032	90
icons/O9Yg0zBk6gcUFSFGi2dxE7rfDPPVUHuX3uXPSRV5Zw9qSJ3r5doydlWY83J3Ss-JmrI.png	10110	2978	0.0141	3081	0.0196	90
icons/eIRV7F8u2bti5u045J20rttTJWfz7DbrLMA-ubyHwJkD2I8pUag1W9uHmMy22d2JqCj8.png	13198	2150	0.0126	2726	0.0093	90
icons/cfV0Pp1jBYl7w29cpKviZh-Y8TNtuYTKz3pzHQZaozuY5xrxk7oqPRIgCRcOzlHbUFE.png	4248	1320	0.0126	3626	0.0156	90
icons/Xp8G5aGvuAn6c-RnVD2Gamd-Git_OSXeozLzB2neuzw3uB__rLcIzwdK9ScySZADVw.png	20711	2072	0.069	5491	0.0593	90
icons/hQnv_HaQGqGjPcyNlKI3ApgxB1HFnCJaz5z0m4YHtMs0Zf_nt0ztsHYIpTUKJ-gb4A.png	18881	2456	0.0954	4084	0.0967	87
icons/waYSH8i1ztNEM9JaiM3187RRk6pZIGVv6KrRcJgi2i_HzNVxucu7uS_Wo4hM7S2UzCM.png	24781	5066	0.1806	8567	0.1825	87
icons/wwGcAWL6J7Cuo_5BV-IrkifD--x9JWVIbmzcqj2sMMGdU92OhKIts3Yo5tgUtvt3hQ.png	20152	1566	0.0693	3772	0.0648	85
icons/6ih5uv6p5loKDw1cMuVWeAhC56PKjs1lMuYhNEM-DJeqC46NK6a3ope6cIB9OckC1V3O.png	13771	4052	0.0831	6406	0.0919	90
icons/o7xYwZGL-i6CU_B844mgqsNAX_2BVWOft0CzBMHlLZUAWtoGG0rhevXNQ77ql12CnGI.png	8674	3430	0.019	4404	0.0212	90
icons/efOT6FS4p9HuqUh2pfp-5GTpDERbZJ1ToY1K0DkFjjpLPucrlUydY_6Rd-nK5_ijl4Q.png	17118	1614	0.0811	4257	0.0784	85
icons/79ORq0YqyPU3w9DF68aIo2k4ZNVOfJ_yjaqdB17blytFr6AD2_NzzlX_O6gDpIEPf3k.png	3827	1324	0.0405	3272	0.0438	90
icons/kcxZSH5seAsP9wFULV-PXTgGZF04McahMYyLlxCbcecpqALMJdRxiFmxLX-nyz9xfOw.png	31735	4966	0.2103	6931	0.2143	83
icons/kzy01GO1vaxd-eWFvXsflN-NxSvGX8QSIyfS_O2b8kl_xMcyLGnw_4A0-zLHMHBuJQE.png	16812	2616	0.1602	5656	0.1527	90
icons/-JxonlCmLSIOEO4a73LKN1q4KTYee-fHGjmMLAO9NFQ2mLZkPAzRY-98gEwqm5vLZNAg.png	14590	4188	0.0653	5426	0.0712	90
icons/ygK9rJghjaDbyk7iRfOTXe4pB4Xn5iEVUrOsZjGnmiEjzgdPWsjoBAxNt7lWlAwZ5Q.png	24560	5168	0.1377	8646	0.1426	85
icons/aWhCc-n-_DWKfiaa_zzN-ichsM8X7Gw5QPQJ0AgNWtbtDVF_HjZs06O3hJpNxzxpMQ.png	24900	4782	0.0348	4066	0.0294	85
icons/4UlUZqGCrpCJJl_JTJZkBhe7ZNgymF3BFvMDmSirSA12-Zrx2_wvRMB5p5P49Mrs2M0.png	25441	2840	0.1244	4903	0.1167	85
icons/0Y_LxMR2bHaUQJYcpXrLbU6ZnSnwQXfFxf-7UybpERUqA8wSDTI_yvkT0MbNZ86o5Q.png	28765	3114	0.1898	5532	0.1857	85
icons/gJdp0ycUFbeS4nvXOKkfFjaJLfw142ho_hMSedWeB8LLTYgGH-H0G5e14wKtrUImeHA.png	21301	2020	0.1604	4078	0.1552	85
icons/e9llJajlcXG1pyw0mLqrK60jacJtO9-Z5X_nz9Tg1I4zQ-23kkB9llZ25rNudQbP2is.png	10393	2018	0.0904	4467	0.0964	85
icons/hjroFzlBdzoh1VMZShFCc39LdFVNZy_r_p8etItnVAKQeEdxWRQ2VFYBsHZkWI0TAkA.png	2830	774	0.0389	2591	0.0486	90
icons/x473k9uy3wf5nHT8yRliSpMrWTnNW9crE_ySKbZp5gaD0j6k7FVnRoWFSeg0s-nefN4.png	35175	5260	0.2317	8445	0.233	88
icons/u6ufn4GSmt5toZtiZkiYDPCkpcONralRGat6OPnDBXUh985-czMUz1hfqKMeVk9Avv8.png	16672	2812	0.0997	4799	0.1026	85
icons/4wacFVLVJd7Pp3VZKX9B8fz7IlSIdrJEp61nh05g3cypw0wR-l62pYSQSdVLncnRr76R.png	8142	2058	0.0442	4171	0.0422	90
icons/NH3aMWtMKQkmKChrVCDmSLs5O75ZPnB1hYblFgNaleJEewvKziQFYGEhybo2bMP0fA.png	30482	3996	0.1918	7097	0.1939	87
icons/XeE3dMgmtVxoSX51z6pLfUm9JHhZGBVZWhAggGfo_yrYaUhUm2uXTqaQ2IYr78j1Ex0.png	36060	3504	0.1099	5994	0.1092	85
icons/zUKlI8cP1e7XseM4-6GTAP6l7z_RK05cjO0In9Q5ygvm5ivclT1PrAaw03GKrsI1xQ5w.png	21597	3006	0.0596	6051	0.0516	85
icons/CvLowfXqkwLXGm0IT0WRhD59PqvmUMMnLKLsuzGCicE1JaK792bMQRSLwvg1ojgmbYY.png	17248	3098	0.123	7018	0.1291	90
icons/O4Qg7US4CQfazn6RdDs_feaEH71OeIR5kSeJjvvTnBmb3DaqzAMqF_IBnGs-uZ7_Jg.png	15398	3422	0.104	6913	0.1098	90
icons/oOY1xsDzeg3aFi5Xn1gqVXMWg8H4ZA2rQUL_QLbWAtet8i63jyf9SD28bFqhcFW_-g.png	21358	1036	0.0769	2517	0.0483	81
icons/AOGieVF0PMjPF1oV6mKVrem2skd6eEirZ1nVas9hDZq3B3cCpCqYCF3yKKsCsQJdgg.png	3721	1090	0.0427	3741	0.0476	90
icons/yjBTDl-L4r1GIsQBlEkEB9nroxvOzVkcDTueMaKG552pc_TAy5QRqdzmTsqPNoinJQ4.png	14471	2006	0.0363	4470	0.0338	90
icons/UmW3G9UeNPrpCoJiimPIDl9SgLCacrCvKgnqCwdCn9ooKM87Y184GG4wZNYjP3SDSA.png	4868	1468	0.0177	2718	0.0162	90
icons/15shQBt1KfT5t5qzswGprbkgmnHOHLVJMLB0WlIPE38L-NlzTyd7qa9r-ZENlziB4-kY.png	26849	3314	0.1209	7131	0.1185	90
icons/x4mrwRlNG0ny-8D1QWF5XYRZLDH5v3-AcfTOF5W7f3AZpUDwRnQnR29w7x5LrdWWaOs.png	20654	3870	0.0892	6555	0.0931	90
icons/XwBWFmhqSfb9N2_aaLBHJK3TtvPPEmgCbN45K0KHSHyTg9xnA5739ZyRVp89N2SJOA.png	15655	3154	0.0444	5031	0.0478	90
icons/DerU8QSVQ6yueHs-hxigJUIc7szZHDPARLy9nEEXUWITFuw4XmJrQRNCFHNm-7iN5TU.png	12084	2424	0.1888	6201	0.1825	90
icons/cqTHm4aZcqMlx-sfq0iJU7Zs3pxl4GB__shRA0keqQ-dUPVbNJ0mNu0qaFsHUs1VVBY.png	31744	3918	0.0901	7564	0.0815	90
icons/qzxVXOIesde3fuId21QUMMbMzRfPGZa6apxRRYfN5AwtOruk21WRNDU1GAuOr-9JNcF6.png	13538	4066	0.0463	7829	0.0497	90
icons/M1-Wr6dA1AVtB7WxMwhnIMftR2Hj9kgtSsIvCumRp5qS7t3nwAPk8knCRn3t0qtLonk.png	15709	1976	0.1024	5316	0.099	90
icons/K_rC0Wte3YasgEXHnBwLBksmWooVAKeARsCMLa7wAHl8RV_nH15Ms9ErRZV1V02fTNZa.png	40894	4524	0.1928	7172	0.189	87
icons/HjHeWGoIwBbKhuIT9VVD2z-tv_gHtM0cW6w2piyE4CpO5Acfw56cyeZfAc0ol66o1Q.png	21856	3292	0.1039	7374	0.102	92
icons/MOPZr86rpjwceagGQpmYTOEhjS1-rGGbWMAHkd-L6tjhl2g-EFoOFvAxrtwjHfNCR7U.png	9047	1704	0.0555	3997	0.0545	90
